id;cian_id;realty_type;project_type;heat_type;gas_type;is_apartment;is_penthouse;is_mortgage_allowed;is_premium;is_emergency;renovation_programm;finish_date;created_at;updated_at
194;246864056;flat;;;;False;;True;False;;;{'year': 2024, 'quarter': 4};2024-10-28 23:52:24.599131;2024-11-01 14:49:29.730879
195;246918256;flat;Индивидуальный проект;autonomousBoiler;central;False;;True;False;False;False;;2024-10-28 23:52:52.095741;2024-11-01 14:49:30.838338
196;246930837;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2015, 'quarter': 4};2024-10-28 23:53:23.777417;2024-11-01 14:49:33.103549
197;247174958;flat;Индивидуальный проект;itp;without;False;False;True;False;False;False;{'year': 2012, 'quarter': 2};2024-10-28 23:53:34.539323;2024-11-01 14:49:37.193435
198;247217289;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2019, 'quarter': 2};2024-10-28 23:54:03.921520;2024-11-01 14:49:38.586070
199;247310340;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-28 23:54:20.001928;2024-11-01 14:49:39.594543
200;247444170;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2000, 'quarter': 4};2024-10-28 23:54:42.367891;2024-11-01 14:49:40.358279
201;247517367;flat;Индивидуальный проект;central;without;True;;False;False;False;False;;2024-10-28 23:55:02.600183;2024-11-01 14:49:41.692833
202;248190016;flat;;central;without;False;False;True;False;False;False;;2024-10-28 23:55:15.492847;2024-11-01 14:49:43.806369
203;248286098;flat;1-515;central;central;False;;True;False;False;True;;2024-10-29 00:00:26.497202;2024-11-01 14:49:47.866735
204;248311340;flat;КОПЭ;central;without;False;;True;False;False;False;;2024-10-29 00:00:44.429105;2024-11-01 14:49:49.086695
205;248402604;flat;;autonomousBoiler;without;False;;True;False;False;False;{'year': 2018, 'quarter': 1};2024-10-29 00:01:02.794742;2024-11-01 14:49:50.175539
206;248497292;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-29 00:01:21.297230;2024-11-01 14:49:51.177105
207;248513131;flat;;central;central;False;;False;False;False;True;;2024-10-29 00:01:40.567641;2024-11-01 14:49:52.237834
208;248527153;flat;;central;without;;;False;False;False;False;;2024-10-29 00:01:57.971258;2024-11-01 14:49:54.864358
209;248895017;flat;;central;without;False;;True;False;False;False;;2024-10-29 00:02:26.021530;2024-11-01 14:49:58.876394
210;248949942;flat;;none;unknown;True;;True;False;False;False;{'year': 2019, 'quarter': 4};2024-10-29 00:02:49.910857;2024-11-01 14:50:00.381438
211;248994960;flat;Индивидуальный проект;central;without;;;False;False;False;False;{'year': 2011, 'quarter': 3};2024-10-29 00:03:02.905989;2024-11-01 14:50:01.501934
212;249449707;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-29 00:03:20.214950;2024-11-01 14:50:02.497928
213;249474349;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2013, 'quarter': 2};2024-10-29 00:03:32.092200;2024-11-01 14:50:03.382278
214;249631443;flat;Индивидуальный проект;central;without;False;False;True;False;False;False;;2024-10-29 00:03:52.720549;2024-11-01 14:50:05.535704
215;249648451;flat;Индивидуальный проект;central;central;;;True;False;False;False;;2024-10-29 00:04:23.088631;2024-11-01 14:50:09.534481
216;249865208;flat;;none;unknown;True;;True;False;False;False;{'year': 2020, 'quarter': 1};2024-10-29 00:04:48.419614;2024-11-01 14:50:11.128187
217;250039498;flat;;none;unknown;True;False;True;False;False;False;;2024-10-29 00:05:12.525658;2024-11-01 14:50:12.216999
218;250043486;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2012, 'quarter': 4};2024-10-29 00:05:29.229201;2024-11-01 14:50:13.481485
219;250267021;flat;;central;central;False;False;True;False;False;False;;2024-10-29 00:05:48.246201;2024-11-01 14:50:13.982728
220;250434944;flat;;central;without;False;;;False;False;False;{'year': 2009, 'quarter': 2};2024-10-29 00:06:02.582757;2024-11-01 14:50:16.177722
221;250451599;flat;;none;unknown;True;False;False;False;False;False;{'year': 2010, 'quarter': 4};2024-10-29 00:06:28.947145;2024-11-01 14:50:20.155422
222;250451781;flat;;none;unknown;True;False;True;False;False;False;{'year': 2010, 'quarter': 4};2024-10-29 00:06:44.208574;2024-11-01 14:50:21.851842
223;250492774;flat;;;;False;;True;False;;;;2024-10-29 00:07:14.234925;2024-11-01 14:50:22.873049
224;250570766;flat;;itp;without;False;True;True;False;False;False;{'year': 2010, 'quarter': 1};2024-10-29 00:07:57.357190;2024-11-01 14:50:24.127662
225;250774239;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-29 00:08:08.411496;2024-11-01 14:50:24.888417
226;251208497;flat;;central;central;False;;True;False;False;False;;2024-10-29 00:08:20.291617;2024-11-01 14:50:26.701987
227;251512445;flat;;none;unknown;True;;False;False;False;False;{'year': 2017, 'quarter': 4};2024-10-29 00:08:47.252595;2024-11-01 14:50:30.803028
228;252018984;flat;;none;unknown;True;False;True;False;False;False;{'year': 2010, 'quarter': 4};2024-10-29 00:09:04.661655;2024-11-01 14:50:31.410439
229;252136801;flat;;none;unknown;False;;;False;False;False;;2024-10-29 00:14:17.586439;2024-11-01 14:50:32.120682
230;252267351;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2015, 'quarter': 1};2024-10-29 00:14:32.610700;2024-11-01 14:50:33.681971
231;252580333;flat;ii-68;central;without;False;False;True;False;False;False;;2024-10-29 00:14:47.119814;2024-11-01 14:50:35.658738
232;252593060;flat;Индивидуальный проект;central;without;;True;;False;False;False;{'year': 2003, 'quarter': 2};2024-10-29 00:14:57.911688;2024-11-01 14:50:37.487368
233;252659550;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-29 00:15:11.315886;2024-11-01 14:50:41.816095
234;253429925;flat;;;;False;;True;False;;;{'year': 2023, 'quarter': 2};2024-10-29 00:15:36.815804;2024-11-01 14:50:42.949305
235;253469570;flat;;;;True;;True;False;;;{'year': 2017, 'quarter': 4};2024-10-29 00:15:54.283863;2024-11-01 14:50:43.558626
236;253573337;flat;;;;False;;True;False;;;{'year': 2023, 'quarter': 4};2024-10-29 00:16:39.687461;2024-11-01 14:50:44.318524
237;253645417;flat;Индивидуальный проект;itp;without;;;;False;False;False;{'year': 2009, 'quarter': 4};2024-10-29 00:17:00.783458;2024-11-01 14:50:46.225450
238;253852779;flat;;none;unknown;True;False;True;False;False;False;{'year': 2012, 'quarter': 3};2024-10-29 00:17:15.283641;2024-11-01 14:50:48.322247
239;253870055;flat;;;;True;False;True;False;;;{'year': 2013, 'quarter': 4};2024-10-29 00:17:32.119268;2024-11-01 14:50:53.130115
240;254006562;flat;;;;True;;True;False;;;{'year': 2017, 'quarter': 4};2024-10-29 00:17:51.810838;2024-11-01 14:50:53.977380
241;254098289;flat;;;;True;;True;False;;;{'year': 2017, 'quarter': 4};2024-10-29 00:18:08.077779;2024-11-01 14:50:54.573100
242;254140285;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-29 00:18:23.686863;2024-11-01 14:50:55.676153
243;254241521;flat;П-44;central;without;False;;False;False;False;False;;2024-10-29 00:18:48.131908;2024-11-01 14:50:56.805017
244;254271105;flat;;none;unknown;True;False;True;False;False;False;{'year': 2019, 'quarter': 4};2024-10-29 00:19:10.545800;2024-11-01 14:50:59.108392
245;254299769;flat;Индивидуальный проект;central;without;False;False;True;False;False;False;;2024-10-29 00:19:23.768374;2024-11-01 14:50:59.706379
246;254355443;flat;;central;central;False;;True;False;False;False;;2024-10-29 00:19:49.602075;2024-11-01 14:51:03.954991
247;254460217;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-29 00:20:04.882035;2024-11-01 14:51:04.820786
248;254467027;flat;П-46;central;without;False;;True;False;False;False;;2024-10-29 00:20:24.666181;2024-11-01 14:51:05.772062
249;254677705;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-29 00:20:53.067370;2024-11-01 14:51:06.728468
250;255204691;flat;;;;True;False;True;False;;;{'year': 2019, 'quarter': 1};2024-10-29 00:21:17.856431;2024-11-01 14:51:09.647160
251;255385487;flat;Индивидуальный проект;central;unknown;False;False;True;False;False;False;{'year': 2020, 'quarter': 3};2024-10-29 00:21:35.347418;2024-11-01 14:51:10.346747
252;255402317;flat;Индивидуальный проект;central;unknown;False;False;True;False;False;False;{'year': 2020, 'quarter': 3};2024-10-29 00:22:08.941895;2024-11-01 14:51:16.744983
253;255574268;flat;;central;central;False;;True;False;False;False;;2024-10-29 00:22:22.050313;2024-11-01 14:51:18.575720
254;255744934;flat;Индивидуальный проект;central;central;False;False;False;False;False;False;;2024-10-29 00:27:39.432597;2024-11-01 14:51:19.180613
255;255778272;flat;;central;without;False;;True;False;False;False;;2024-10-29 00:28:01.084033;2024-11-01 14:51:19.889975
256;255985339;flat;;;;False;;True;False;;;{'year': 2022, 'quarter': 1};2024-10-29 00:28:29.602878;2024-11-01 14:51:20.649712
257;255996080;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-29 00:28:40.972424;2024-11-01 14:51:21.410161
258;256258447;flat;Индивидуальный проект;central;without;False;False;True;False;False;False;;2024-10-29 00:28:54.155822;2024-11-01 14:51:28.556289
259;256269217;flat;;none;unknown;True;False;True;False;False;False;{'year': 2015, 'quarter': 4};2024-10-29 00:29:16.628853;2024-11-01 14:51:29.142845
260;256374886;flat;;none;unknown;True;False;True;False;False;False;{'year': 2011, 'quarter': 4};2024-10-29 00:29:41.710169;2024-11-01 14:51:29.806874
261;256376499;flat;;none;unknown;True;False;True;False;False;False;{'year': 2019, 'quarter': 4};2024-10-29 00:30:01.624195;2024-11-01 14:51:30.579229
262;256472311;flat;;none;unknown;True;False;True;False;False;False;{'year': 2019, 'quarter': 4};2024-10-29 00:30:30.372108;2024-11-01 14:51:31.235111
263;256530188;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-29 00:30:50.349111;2024-11-01 14:51:32.711505
264;256532146;flat;П-44;central;without;False;;True;False;False;False;;2024-10-29 00:31:04.346711;2024-11-01 14:51:39.046364
265;256601450;flat;ii-68;central;without;False;False;True;False;False;False;;2024-10-29 00:31:31.059516;2024-11-01 14:51:39.754144
266;256680882;flat;Индивидуальный проект;central;central;False;False;False;False;False;False;;2024-10-29 00:32:00.908653;2024-11-01 14:51:41.271926
267;256759435;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-29 00:32:20.122242;2024-11-01 14:51:42.110548
268;256941871;flat;;;;False;True;;True;;;{'year': 2024, 'quarter': 4};2024-10-29 00:32:43.704952;2024-11-01 14:51:43.354679
269;257166826;flat;Индивидуальный проект;central;without;;;True;False;False;False;{'year': 2016, 'quarter': 4};2024-10-29 00:33:05.058136;2024-11-01 14:51:49.891561
270;257169109;flat;Индивидуальный проект;central;unknown;False;False;True;False;False;False;{'year': 2020, 'quarter': 3};2024-10-29 00:33:26.232246;2024-11-01 14:51:50.729753
271;257321693;flat;Индивидуальный проект;itp;without;;;;False;False;False;{'year': 2008, 'quarter': 1};2024-10-29 00:33:41.770776;2024-11-01 14:51:52.661112
272;257355660;flat;;;;True;;True;False;;;{'year': 2024, 'quarter': 2};2024-10-29 00:34:08.512670;2024-11-01 14:51:53.956954
273;257385664;flat;Индивидуальный проект;central;without;True;False;True;False;False;False;;2024-10-29 00:34:36.978935;2024-11-01 14:52:00.440741
274;257418548;flat;П-44;central;without;False;False;True;False;False;False;;2024-10-29 00:34:51.675963;2024-11-01 14:52:03.198328
275;257419628;flat;П-44;central;without;;False;True;False;False;False;;2024-10-29 00:35:15.275330;2024-11-01 14:52:04.502404
276;257700702;flat;II-07;none;unknown;True;;True;False;False;False;;2024-10-29 00:35:43.939271;2024-11-01 14:52:10.910439
277;257724611;flat;;none;unknown;True;False;True;False;False;False;{'year': 2015, 'quarter': 4};2024-10-29 00:36:10.133627;2024-11-01 14:52:14.200388
278;257898164;flat;;;;False;;True;False;;;{'year': 2024, 'quarter': 4};2024-10-29 00:36:33.603244;2024-11-01 14:52:15.206006
279;258040037;flat;;central;without;False;;True;False;False;False;{'year': 2015, 'quarter': 1};2024-10-29 00:36:51.880454;2024-11-01 14:52:21.506175
280;258076720;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-10-29 00:37:30.090984;2024-11-01 14:52:24.713524
281;258261713;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-29 00:38:00.127758;2024-11-01 14:52:25.771017
282;258391303;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;;2024-10-29 00:38:23.401121;2024-11-01 14:52:32.274098
283;258559473;flat;;central;without;False;False;True;False;False;False;;2024-10-29 00:38:51.085310;2024-11-01 14:52:35.625442
284;258566662;flat;II-18;central;without;False;;True;False;False;False;;2024-10-29 00:39:15.507134;2024-11-01 14:52:36.831356
285;258676433;flat;Индивидуальный проект;central;unknown;False;False;True;False;False;False;{'year': 2018, 'quarter': 4};2024-10-29 00:39:27.624574;2024-11-01 14:52:42.822585
286;258740587;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-29 00:44:58.414959;2024-11-01 14:52:46.196050
287;258783641;flat;;central;unknown;False;;;False;False;False;{'year': 2007, 'quarter': 4};2024-10-29 00:45:28.149723;2024-11-01 14:52:47.536027
288;258800462;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-10-29 00:45:55.341980;2024-11-01 14:52:51.890645
289;258852319;flat;;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 4};2024-10-29 00:46:19.861689;2024-11-01 14:52:53.564087
290;258945659;flat;;;;False;;;False;;;{'year': 2021, 'quarter': 4};2024-10-29 00:46:39.859949;2024-11-01 14:52:56.820671
291;258945661;flat;;;;False;;;False;;;{'year': 2021, 'quarter': 4};2024-10-29 00:46:50.572762;2024-11-01 14:52:58.377539
292;259104259;flat;Индивидуальный проект;central;unknown;False;;True;False;False;False;{'year': 2017, 'quarter': 1};2024-10-29 00:47:06.705655;2024-11-01 14:53:01.721476
293;259124233;flat;;none;unknown;True;True;;False;False;False;;2024-10-29 00:47:18.364180;2024-11-01 14:53:02.725340
294;259236020;flat;Индивидуальный проект;itp;without;False;;True;False;False;False;{'year': 2018, 'quarter': 4};2024-10-29 00:47:31.813833;2024-11-01 14:53:04.343302
295;259372693;flat;П-46;central;without;False;;True;False;False;False;;2024-10-29 00:47:53.767742;2024-11-01 14:53:07.457547
296;259565312;flat;П-44;central;without;False;;True;False;False;False;;2024-10-29 00:48:22.604260;2024-11-01 14:53:08.924756
297;259572509;flat;Индивидуальный проект;itp;unknown;False;;True;False;False;False;;2024-10-29 00:48:49.616047;2024-11-01 14:53:12.497219
