id;cian_id;repair_type;total_area;living_area;kitchen_area;ceiling_height;balconies;loggias;rooms_count;separated_wc;combined_wc;windows_view;created_at;updated_at
2998;293203158;;36.54;11.80;4.70;2.70;;;1;;1;;2024-10-30 13:54:41.388337;2024-11-01 17:56:08.331673
2999;293203928;;43.60;15.30;19.70;3.15;;;1;1;1;;2024-10-30 13:54:47.176781;2024-11-01 17:56:09.654403
3000;293204242;;42.20;29.50;5.00;3.15;;;1;1;1;;2024-10-30 13:54:53.320462;2024-11-01 17:56:10.537752
3001;293204369;;44.60;16.40;16.80;3.15;1;;1;;1;;2024-10-30 13:54:59.878801;2024-11-01 17:56:19.795594
3002;293207016;;40.21;18.30;9.20;;1;0;1;0;1;yard;2024-10-30 13:55:47.185296;2024-11-01 17:56:21.269343
3003;293207987;cosmetic;33.00;;7.00;2.64;0;0;1;0;1;yard;2024-10-30 13:55:59.008553;2024-11-01 17:56:21.858854
3004;293217682;design;39.00;19.00;9.00;2.64;1;0;1;0;1;yard;2024-10-30 13:56:04.628521;2024-11-01 17:56:31.069630
3005;293217930;design;35.80;17.00;9.00;2.90;1;0;1;0;1;street;2024-10-30 13:56:05.596974;2024-11-01 17:56:32.083753
3006;293218858;no;44.70;17.40;14.50;2.80;1;1;1;;1;yard;2024-10-30 13:56:11.528415;2024-11-01 17:56:33.092279
3007;293242328;;39.00;14.00;12.00;;1;0;1;0;1;;2024-10-30 13:56:17.113304;2024-11-01 17:56:39.123606
3008;293246474;cosmetic;43.00;20.00;10.00;2.70;1;0;1;0;1;yardAndStreet;2024-10-30 13:56:18.029709;2024-11-01 17:56:43.091260
3009;293258472;cosmetic;32.60;18.90;6.80;2.64;0;0;1;0;1;yard;2024-10-30 13:56:22.904398;2024-11-01 17:56:49.833836
3010;293268332;;39.20;18.10;12.30;2.87;;1;1;;1;street;2024-10-30 13:56:28.846137;2024-11-01 17:56:50.716243
3011;293308458;cosmetic;38.60;20.70;8.40;2.64;0;1;1;1;0;yard;2024-10-30 13:56:34.931535;2024-11-01 17:56:53.651880
3012;293312056;cosmetic;36.00;19.00;9.00;2.60;1;;1;;1;yard;2024-10-30 13:56:39.745370;2024-11-01 17:57:00.381095
3013;293312283;no;84.40;;;3.00;;;1;1;;yard;2024-10-30 13:56:40.860797;2024-11-01 17:57:01.647026
3014;293313614;no;56.70;;;3.00;;;1;1;;yard;2024-10-30 13:56:42.778112;2024-11-01 17:57:11.536092
3015;293340003;cosmetic;31.00;17.00;6.00;;1;;1;;1;;2024-10-30 13:56:45.757159;2024-11-01 17:57:12.235516
3016;293341962;;32.90;14.70;9.90;;0;0;1;0;1;street;2024-10-30 13:56:48.519747;2024-11-01 17:57:22.714067
3017;293351688;cosmetic;31.20;17.40;5.70;2.70;1;;1;1;;yard;2024-10-30 13:56:52.036842;2024-11-01 17:57:23.398043
3018;293376095;;41.88;13.20;15.80;3.10;;;1;;1;street;2024-10-30 13:56:54.517267;2024-11-01 17:57:26.334922
3019;293376216;cosmetic;38.30;20.00;9.00;2.80;;1;1;;1;yard;2024-10-30 13:56:57.875170;2024-11-01 17:57:34.496288
3020;293389766;design;30.00;20.00;5.00;4.00;1;0;1;0;1;yard;2024-10-30 13:57:00.288707;2024-11-01 17:57:37.085413
3021;293391260;;29.00;11.00;10.00;3.00;;0;1;;1;street;2024-10-30 13:57:06.077608;2024-11-01 17:57:37.698131
3022;293420284;euro;40.00;19.00;9.00;2.70;;1;1;;1;yard;2024-10-30 13:58:10.389400;2024-11-01 17:57:48.484793
3023;293427413;cosmetic;32.50;19.00;7.00;2.64;;;1;;1;yard;2024-10-30 13:58:16.044609;2024-11-01 17:57:59.023999
3024;293437476;design;32.20;;;;0;0;1;0;0;yard;2024-10-30 13:58:24.336775;2024-11-01 17:58:09.805940
3025;293474030;;42.80;;;;;;1;;;;2024-10-30 13:58:30.109289;2024-11-01 17:58:20.362833
3026;293477126;cosmetic;38.70;20.90;8.70;2.64;;;1;;;;2024-10-30 13:58:35.983692;2024-11-01 17:58:31.296770
3027;293493990;cosmetic;37.00;20.00;9.00;2.60;;;1;;1;yard;2024-10-30 13:58:41.886552;2024-11-01 17:58:41.873524
3028;293496757;no;36.50;;;2.90;1;0;1;0;2;yard;2024-10-30 13:58:47.199206;2024-11-01 17:58:45.066558
3029;293505310;design;41.00;20.00;9.00;;0;1;1;0;1;yard;2024-10-30 13:58:47.990284;2024-11-01 17:58:52.753581
3030;293521415;no;50.50;31.60;6.00;3.10;;1;1;;1;street;2024-10-30 13:58:53.064253;2024-11-01 17:58:56.025620
3031;293569403;cosmetic;25.50;12.00;6.00;;0;0;1;0;1;street;2024-10-30 13:58:58.817821;2024-11-01 17:59:03.544508
3032;293573074;cosmetic;33.00;19.00;7.00;2.64;0;0;1;1;0;;2024-10-30 13:59:04.174622;2024-11-01 17:59:06.587790
3033;293603659;no;39.10;17.00;10.00;2.85;;1;1;;1;yard;2024-10-30 13:59:05.143475;2024-11-01 17:59:11.569578
3034;293606534;cosmetic;32.90;18.00;7.00;2.64;;;1;;1;yard;2024-10-30 13:59:10.360096;2024-11-01 17:59:14.043995
3035;293611714;design;35.00;19.50;7.40;2.48;;;1;;1;yard;2024-10-30 13:59:12.277558;2024-11-01 17:59:17.168580
3036;293621219;;44.70;15.00;17.00;;1;;1;;1;yard;2024-10-30 13:59:16.386224;2024-11-01 17:59:24.853758
3037;293649325;;48.10;;18.10;;0;0;1;0;1;street;2024-10-30 13:59:19.120028;2024-11-01 17:59:27.917404
3038;293677259;;34.30;18.50;8.20;3.15;;;1;;;;2024-10-30 13:59:22.445920;2024-11-01 17:59:35.867894
3039;293696188;;78.00;16.70;31.90;4.00;1;;1;2;1;;2024-10-30 13:59:25.067697;2024-11-01 17:59:38.526229
3040;293702520;no;38.00;;;3.10;1;1;1;;1;yard;2024-10-30 13:59:28.314903;2024-11-01 17:59:41.443694
3041;293722401;euro;30.60;18.80;6.00;2.77;1;0;1;0;1;yard;2024-10-30 13:59:31.224414;2024-11-01 17:59:44.437527
3042;293757131;design;30.00;20.00;6.00;2.70;1;;1;;1;yard;2024-10-30 14:00:22.404603;2024-11-01 17:59:45.277763
3043;293758914;euro;39.00;20.60;8.50;3.00;;1;1;1;;street;2024-10-30 14:00:28.051110;2024-11-01 17:59:46.993849
3044;293779407;no;35.00;;;2.85;1;0;1;0;1;yardAndStreet;2024-10-30 14:01:01.397414;2024-11-01 17:59:49.053641
3045;293786702;euro;56.80;21.90;11.90;3.10;1;0;1;0;1;yard;2024-10-30 14:01:08.293942;2024-11-01 17:59:55.055994
3046;293804000;;83.80;20.60;13.20;3.10;;;1;;;yard;2024-10-30 14:01:11.591850;2024-11-01 17:59:56.075599
3047;293804030;;74.20;19.30;12.10;3.10;;;1;;;yard;2024-10-30 14:01:14.222373;2024-11-01 17:59:57.891548
3048;293804033;;79.60;20.50;11.20;3.10;;;1;;;yard;2024-10-30 14:01:17.392818;2024-11-01 17:59:59.883124
3049;293804036;;61.80;15.90;11.60;3.10;;;1;;;yard;2024-10-30 14:01:20.088993;2024-11-01 18:00:05.704486
3050;293814158;euro;31.90;16.60;7.80;2.64;1;0;1;0;1;yard;2024-10-30 14:01:23.155677;2024-11-01 18:00:07.032589
3051;293823518;design;29.10;;;6.00;;;1;;1;yard;2024-10-30 14:01:26.047490;2024-11-01 18:00:08.856465
3052;293864155;design;40.00;20.00;10.00;2.64;1;;1;1;;yard;2024-10-30 14:01:29.262192;2024-11-01 18:00:11.080981
3053;293867955;euro;37.00;;7.90;2.64;1;0;1;0;1;street;2024-10-30 14:01:34.775612;2024-11-01 18:00:16.442301
3054;293872691;;46.10;28.70;;3.10;;;1;;;street;2024-10-30 14:01:35.584002;2024-11-01 18:00:18.077249
3055;293894480;design;42.70;15.00;16.00;2.90;0;0;1;;1;yard;2024-10-30 14:01:37.423027;2024-11-01 18:00:19.323038
3056;293901772;euro;38.00;19.10;8.00;2.64;1;0;1;0;1;street;2024-10-30 14:01:41.216845;2024-11-01 18:00:21.451752
3057;293907365;design;31.00;12.00;10.00;;;;1;;1;yard;2024-10-30 14:01:43.480127;2024-11-01 18:00:22.432083
3058;293913628;cosmetic;38.90;20.90;8.60;2.64;0;0;1;1;0;yard;2024-10-30 14:01:49.280157;2024-11-01 18:00:27.612469
3059;293926786;design;35.40;24.00;9.00;3.14;0;0;1;0;1;yard;2024-10-30 14:01:53.758002;2024-11-01 18:00:28.680925
3060;293954570;cosmetic;37.80;20.00;8.40;2.65;;;1;;1;yard;2024-10-30 14:01:55.260948;2024-11-01 18:00:29.905607
3061;293962662;no;60.87;22.80;13.80;2.90;1;;1;1;;yard;2024-10-30 14:01:59.690401;2024-11-01 18:00:32.748718
3062;293999191;;49.50;;;;;;1;;;;2024-10-30 14:02:01.046067;2024-11-01 18:00:33.791351
3063;293999735;euro;39.80;14.00;18.00;2.90;0;1;1;0;1;street;2024-10-30 14:02:08.202473;2024-11-01 18:00:34.500052
3064;293999939;euro;35.00;16.10;8.50;2.82;1;0;1;0;1;yardAndStreet;2024-10-30 14:02:33.950980;2024-11-01 18:00:38.458080
3065;294005136;;43.88;;;;;;1;;;street;2024-10-30 14:02:39.503233;2024-11-01 18:00:39.656307
3066;294024192;cosmetic;32.00;;5.00;;0;1;1;1;0;yard;2024-10-30 14:03:32.274886;2024-11-01 18:00:43.543455
3067;294043122;no;37.60;15.90;8.80;;;1;1;;1;yard;2024-10-30 14:03:38.209001;2024-11-01 18:00:44.655684
3068;294045080;;36.50;21.90;6.80;;0;0;1;0;0;street;2024-10-30 14:03:43.166185;2024-11-01 18:00:45.707492
3069;294060390;euro;37.00;;11.00;2.80;0;0;1;1;0;street;2024-10-30 14:03:44.049328;2024-11-01 18:00:46.144381
3070;294084875;;41.10;29.10;7.00;2.80;;1;1;;1;yard;2024-10-30 14:03:48.943756;2024-11-01 18:00:49.206707
3071;294085551;;46.00;15.10;16.70;3.00;;;1;;1;;2024-10-30 14:03:49.870788;2024-11-01 18:00:54.408218
3072;294088113;;43.00;14.00;13.00;;;;1;;;yard;2024-10-30 14:03:55.069318;2024-11-01 18:00:55.501559
3073;294089279;cosmetic;37.00;25.00;5.00;3.00;0;0;1;1;0;yard;2024-10-30 14:04:00.937183;2024-11-01 18:00:56.519626
3074;294091196;no;37.00;;;;;;1;;;yard;2024-10-30 14:04:06.838590;2024-11-01 18:00:57.186066
3075;294091652;no;36.20;;;;0;0;1;0;0;yard;2024-10-30 14:04:11.016224;2024-11-01 18:00:59.789724
3076;294093434;no;32.00;20.00;5.00;3.00;1;0;1;0;1;yard;2024-10-30 14:04:14.510472;2024-11-01 18:01:05.268441
3077;294104045;cosmetic;43.00;15.00;20.00;;;;1;;;;2024-10-30 14:04:16.811101;2024-11-01 18:01:06.331668
3078;294104737;;42.20;15.00;10.10;;;1;1;;;street;2024-10-30 14:04:20.316088;2024-11-01 18:01:07.298035
3079;294107422;;33.00;12.70;10.00;;0;0;1;0;1;street;2024-10-30 14:04:22.679266;2024-11-01 18:01:08.151472
3080;294110486;no;31.90;;;3.00;1;0;1;0;0;yard;2024-10-30 14:04:26.220929;2024-11-01 18:01:15.828811
3081;294139342;cosmetic;38.00;19.10;7.40;2.74;1;;1;;1;yard;2024-10-30 14:04:28.739362;2024-11-01 18:01:17.877910
3082;294141966;;42.50;14.00;17.00;;1;0;1;;1;;2024-10-30 14:04:31.975301;2024-11-01 18:01:18.915949
3083;294160934;;42.00;14.50;15.30;;1;0;1;;1;yardAndStreet;2024-10-30 14:04:34.466221;2024-11-01 18:01:19.557126
3084;294163998;cosmetic;38.80;20.80;8.00;;0;1;1;0;1;yardAndStreet;2024-10-30 14:04:37.911708;2024-11-01 18:01:27.250516
3085;294169571;;40.00;20.00;5.00;;;;1;;;yard;2024-10-30 14:04:45.405999;2024-11-01 18:01:28.683912
3086;294182969;design;35.40;15.00;18.00;4.50;;;1;;;yard;2024-10-30 14:04:57.587512;2024-11-01 18:01:29.764816
3087;294198281;cosmetic;32.00;17.00;6.00;2.80;1;0;1;0;1;;2024-10-30 14:05:03.137508;2024-10-30 14:05:03.137508
3088;294203960;cosmetic;32.70;18.80;6.10;2.64;;;1;1;;yard;2024-10-30 14:05:56.871526;2024-11-01 18:03:36.046557
3089;294226529;cosmetic;36.10;;;2.50;1;;1;;1;;2024-10-30 14:06:02.962187;2024-11-01 18:03:38.838423
3090;294228710;cosmetic;37.00;;;2.50;;;1;;1;;2024-10-30 14:06:09.121883;2024-11-01 18:03:41.321240
3091;294230565;no;35.90;;;;0;1;1;0;1;yard;2024-10-30 14:06:13.385474;2024-11-01 18:03:42.867030
3092;294232042;euro;32.30;;;;0;0;1;0;1;yard;2024-10-30 14:06:15.222209;2024-11-01 18:03:48.357605
3093;294238343;;40.16;16.40;10.00;;0;1;1;0;1;yard;2024-10-30 14:06:41.610190;2024-11-01 18:03:50.802418
3094;294243205;no;32.00;21.50;6.00;2.50;1;0;1;0;1;;2024-10-30 14:06:44.448242;2024-11-01 18:03:52.109660
3095;294252401;cosmetic;32.70;20.00;6.00;2.65;;;1;;1;street;2024-10-30 14:06:47.380568;2024-11-01 18:03:52.722473
3096;294273078;euro;33.00;20.00;7.00;2.64;0;0;1;0;1;street;2024-10-30 14:06:50.251745;2024-11-01 18:03:59.190923
3097;294287881;no;37.60;19.00;8.00;2.70;;;1;;1;yard;2024-10-30 14:06:53.160222;2024-11-01 18:04:03.538407
3098;294290497;cosmetic;32.00;19.00;6.00;2.64;0;0;1;0;1;yard;2024-10-30 14:06:56.200884;2024-11-01 18:04:04.639319
3099;294302842;euro;30.00;15.00;8.00;;;1;1;;;;2024-10-30 14:06:58.969798;2024-11-01 18:04:05.301856
3100;294315920;euro;29.00;16.00;5.00;2.85;;;1;;1;yardAndStreet;2024-10-30 14:07:02.054092;2024-11-01 18:04:10.076029
3101;294319601;euro;36.90;19.00;9.00;2.50;;;1;;1;yard;2024-10-30 14:07:08.885701;2024-11-01 18:04:10.924505
3102;294342426;no;38.90;;7.90;2.64;0;2;1;1;0;yard;2024-10-30 14:07:14.457850;2024-11-01 18:04:14.495301
3103;294399210;design;45.00;12.00;18.00;4.00;0;0;1;0;1;yard;2024-10-30 14:07:19.140430;2024-11-01 18:04:15.947867
3104;294402185;no;32.40;18.70;6.00;2.64;0;0;1;0;0;;2024-10-30 14:07:20.971132;2024-11-01 18:04:16.539322
3105;294449926;;38.50;;;;;;1;;;;2024-10-30 14:07:25.146931;2024-11-01 18:04:20.961305
3106;294451526;cosmetic;44.00;19.00;11.00;2.65;1;0;1;0;1;street;2024-10-30 14:07:26.827097;2024-11-01 18:04:21.749303
3107;294485385;cosmetic;32.00;18.60;5.90;2.64;0;0;1;1;0;street;2024-10-30 14:07:30.955387;2024-11-01 18:04:25.287189
3108;294498952;euro;36.90;17.90;8.70;2.60;1;0;1;0;0;;2024-10-30 14:07:32.618864;2024-11-01 18:04:26.916490
3109;294499926;euro;40.10;20.90;10.50;2.73;0;1;1;0;1;yard;2024-10-30 14:07:36.748041;2024-11-01 18:04:27.563272
3110;294506634;;44.50;16.50;13.50;;;1;1;;1;street;2024-10-30 14:07:42.952190;2024-11-01 18:04:31.435555
3111;294534527;;48.80;30.10;6.20;2.95;;;1;;1;;2024-10-30 14:07:49.019054;2024-11-01 18:04:32.604795
3112;294542761;design;10.20;;;;0;0;1;0;1;street;2024-10-30 14:09:05.408174;2024-11-01 18:04:36.162820
3113;294544901;no;40.40;16.20;11.00;;;1;1;;1;yard;2024-10-30 14:09:11.237755;2024-11-01 18:04:37.994963
3114;294551897;;54.60;;;;;;1;;;;2024-10-30 14:09:15.038019;2024-11-01 18:04:38.829553
3115;294567795;design;46.90;20.00;10.00;3.50;;;1;;1;yard;2024-10-30 14:09:17.097571;2024-11-01 18:04:40.388802
3116;294579610;cosmetic;37.60;18.80;7.40;;1;;1;;1;yard;2024-10-30 14:09:20.295611;2024-11-01 18:04:42.350606
3117;294621795;euro;19.40;;4.00;2.65;;;1;;1;street;2024-10-30 14:09:21.235494;2024-11-01 18:04:43.150169
3118;294622180;;33.00;14.00;10.00;;;1;1;;1;street;2024-10-30 14:09:22.946577;2024-11-01 18:04:47.956157
3119;294628760;cosmetic;59.40;39.40;12.40;2.64;;;1;1;0;street;2024-10-30 14:09:25.899773;2024-11-01 18:04:48.526720
3120;294649685;cosmetic;36.30;20.20;9.40;2.50;1;0;1;;1;street;2024-10-30 14:09:27.230208;2024-11-01 18:04:51.020581
3121;294653807;euro;40.70;16.00;12.00;2.80;;;1;;1;street;2024-10-30 14:09:28.797862;2024-11-01 18:04:53.418512
3122;294661567;euro;32.00;17.00;9.90;2.50;0;0;1;0;1;yard;2024-10-30 14:09:33.182554;2024-11-01 18:04:54.320740
3123;294670803;no;39.00;;;3.10;;;1;1;;yard;2024-10-30 14:09:39.129228;2024-11-01 18:04:58.760189
3124;294675883;;58.20;;;;;;1;;;;2024-10-30 14:09:40.917331;2024-11-01 18:04:59.401222
3125;294689339;;60.80;;;;;;1;;;;2024-10-30 14:09:45.132153;2024-11-01 18:05:01.752509
3126;294694885;design;32.50;;;3.20;0;0;1;0;1;yard;2024-10-30 14:09:51.850965;2024-11-01 18:05:04.056974
3127;294698755;design;41.00;17.00;12.00;2.85;0;1;1;0;1;yard;2024-10-30 14:09:55.241937;2024-11-01 18:05:09.312844
3128;294699458;euro;35.50;20.20;10.00;2.64;1;;1;;1;yard;2024-10-30 14:09:57.663907;2024-11-01 18:05:10.237007
3129;294700283;cosmetic;46.10;25.40;10.00;2.70;1;;1;;1;yard;2024-10-30 14:10:01.055439;2024-11-01 18:05:12.567594
3130;294712194;;40.00;20.00;10.00;;0;1;1;1;0;street;2024-10-30 14:10:03.496085;2024-11-01 18:05:14.543100
3131;294716072;design;55.80;25.00;14.00;3.10;;1;1;;1;yard;2024-10-30 14:10:06.806846;2024-11-01 18:05:20.186659
3132;294726950;cosmetic;37.00;18.00;9.60;2.70;0;1;1;0;1;;2024-10-30 14:10:12.769628;2024-11-01 18:05:21.109513
3133;294730883;;33.50;;;;;;1;;1;;2024-10-30 14:11:31.885903;2024-11-01 18:05:23.398394
3134;294732272;euro;37.50;20.00;12.00;2.80;1;0;1;0;1;yard;2024-10-30 14:11:35.485689;2024-11-01 18:05:25.145172
3135;294739532;cosmetic;35.40;12.60;9.90;;1;0;1;0;1;yard;2024-10-30 14:11:37.656530;2024-11-01 18:05:31.149778
3136;294755887;cosmetic;39.00;20.00;8.50;2.70;0;1;1;0;1;;2024-10-30 14:11:41.220703;2024-11-01 18:05:32.087420
3137;294769205;;30.00;16.30;9.00;;;;1;;1;yard;2024-10-30 14:11:47.262487;2024-11-01 18:05:34.162659
3138;294782527;cosmetic;30.00;12.30;10.50;2.80;0;0;1;0;1;street;2024-10-30 14:11:48.029460;2024-11-01 18:05:35.955948
3139;294789423;cosmetic;32.50;18.80;6.00;2.64;0;0;1;1;0;street;2024-10-30 14:11:53.022886;2024-11-01 18:05:41.697122
3140;294815146;design;20.20;;;;;;1;;1;;2024-10-30 14:11:59.046096;2024-11-01 18:05:43.078500
3141;294816278;design;17.40;;;;0;0;1;0;1;;2024-10-30 14:12:00.717392;2024-11-01 18:05:44.698997
3142;294824771;design;39.00;17.00;9.00;2.75;1;0;1;1;0;yard;2024-10-30 14:12:06.501003;2024-11-01 18:05:46.692757
3143;294828239;cosmetic;30.00;18.00;6.00;2.80;0;0;1;0;1;yard;2024-10-30 14:12:09.865926;2024-11-01 18:05:53.681595
3144;294833419;;45.00;20.00;15.00;;;;1;;;yard;2024-10-30 14:12:12.309872;2024-11-01 18:05:55.317196
3145;294833624;cosmetic;46.00;22.00;11.00;2.64;2;0;1;1;0;street;2024-10-30 14:12:15.593567;2024-11-01 18:05:57.529081
3146;294835620;;31.00;27.00;4.00;;0;0;1;0;1;street;2024-10-30 14:12:18.116421;2024-11-01 18:06:04.280940
3147;294837700;cosmetic;31.80;19.10;6.00;;1;0;1;0;1;yardAndStreet;2024-10-30 14:12:19.107127;2024-11-01 18:06:05.997366
3148;294847612;cosmetic;38.50;20.00;10.00;2.70;0;1;1;0;1;;2024-10-30 14:12:21.434061;2024-11-01 18:06:08.028276
3149;294860032;euro;41.00;18.20;9.30;2.75;1;1;1;;1;;2024-10-30 14:12:25.056626;2024-11-01 18:06:15.096606
3150;294868393;no;36.30;16.00;10.40;;1;0;1;1;0;;2024-10-30 14:12:27.177017;2024-11-01 18:06:16.662455
3151;294869635;no;41.90;20.10;11.60;2.80;1;;1;1;;;2024-10-30 14:12:30.828902;2024-11-01 18:06:18.592500
3152;294870005;no;41.30;19.60;10.30;2.80;1;;1;1;;;2024-10-30 14:12:32.987599;2024-11-01 18:06:23.527324
3153;294872246;no;32.20;30.00;2.20;;1;0;1;0;1;street;2024-10-30 14:12:36.549450;2024-11-01 18:06:27.182227
3154;294875067;design;37.30;19.00;8.00;2.64;0;1;1;0;1;street;2024-10-30 14:12:42.319189;2024-11-01 18:06:34.493697
3155;294879723;no;32.50;;6.00;2.64;;;1;1;;yard;2024-10-30 14:13:43.474471;2024-11-01 18:06:38.003355
3156;294894824;;48.00;;;;0;0;1;0;0;;2024-10-30 14:13:49.381930;2024-11-01 18:06:45.081786
3157;294898074;no;30.60;;6.00;2.90;0;0;1;0;1;street;2024-10-30 14:14:05.708497;2024-11-01 18:06:48.862783
3158;294904303;;30.30;;;3.00;;;1;;;;2024-10-30 14:14:11.683828;2024-11-01 18:06:50.026827
3159;294904413;cosmetic;31.60;21.40;5.20;;1;0;1;0;1;yard;2024-10-30 14:14:17.442791;2024-11-01 18:07:00.646746
3160;294919494;cosmetic;35.00;20.00;9.50;2.64;0;0;1;0;1;yard;2024-10-30 14:14:23.446956;2024-11-01 18:07:11.238778
3161;294926973;cosmetic;36.90;;;2.50;;;1;;1;;2024-10-30 14:14:24.749070;2024-11-01 18:07:49.956279
3162;294928698;cosmetic;29.60;;6.00;2.64;1;0;1;0;1;yard;2024-10-30 14:14:30.494055;2024-11-01 18:08:00.807447
3163;294949058;;42.20;;18.70;;0;0;1;0;0;;2024-10-30 14:14:36.318442;2024-11-01 18:08:05.357607
3164;294949724;;49.50;17.00;9.00;3.15;;;1;;1;yard;2024-10-30 14:14:39.300468;2024-11-01 18:08:11.654335
3165;294953609;cosmetic;40.00;20.00;10.00;2.64;0;1;1;0;1;yard;2024-10-30 14:14:42.121724;2024-11-01 18:08:15.918050
3166;294964520;;40.20;;;;;1;1;;1;yardAndStreet;2024-10-30 14:14:45.070315;2024-11-01 18:08:22.603026
3167;294970626;design;42.20;20.00;20.00;2.80;0;1;1;0;1;yard;2024-10-30 14:14:48.101489;2024-11-01 18:08:27.760408
3168;294973468;cosmetic;29.40;17.80;6.00;2.80;0;0;1;0;1;yard;2024-10-30 14:14:50.881014;2024-11-01 18:08:33.419090
3169;294973480;euro;46.00;20.00;16.00;2.70;;;1;;1;yardAndStreet;2024-10-30 14:14:55.535344;2024-11-01 18:08:39.067985
3170;294973557;euro;38.00;19.00;7.50;2.64;0;1;1;0;1;street;2024-10-30 14:14:56.770564;2024-11-01 18:08:44.231412
3171;294996037;no;40.20;;;2.80;0;0;1;0;1;yard;2024-10-30 14:15:01.592822;2024-11-01 18:08:49.722354
3172;295003025;cosmetic;37.50;18.00;7.00;2.74;;1;1;;1;yard;2024-10-30 14:15:07.385836;2024-11-01 18:08:53.127583
3173;295013713;no;41.80;18.70;8.20;2.70;0;1;1;1;0;yard;2024-10-30 14:15:13.145515;2024-11-01 18:08:55.166167
3174;295013735;design;46.00;;;;0;1;1;0;1;yard;2024-10-30 14:15:19.311007;2024-11-01 18:09:00.340733
3175;295015231;design;40.60;15.00;10.00;3.00;;;1;;1;yard;2024-10-30 14:15:55.288201;2024-11-01 18:09:03.975014
3176;295022763;cosmetic;43.70;22.10;10.40;2.70;0;1;1;0;1;street;2024-10-30 14:16:00.799287;2024-11-01 18:09:06.038629
3177;295036866;cosmetic;37.40;18.90;7.80;2.64;1;;1;;1;street;2024-10-30 14:16:06.359488;2024-11-01 18:09:06.743617
3178;295049686;;34.70;17.10;10.00;3.10;0;0;1;0;1;yardAndStreet;2024-10-30 14:16:30.282637;2024-11-01 18:09:10.899273
3179;295075505;cosmetic;38.20;20.90;8.70;2.64;;1;1;1;;;2024-10-30 14:16:36.410290;2024-11-01 18:09:15.331892
3180;295092952;;24.70;;;;0;0;1;0;0;;2024-10-30 14:16:43.171609;2024-11-01 18:09:16.916026
3181;295104378;;44.70;14.50;16.10;3.10;0;0;1;0;1;;2024-10-30 14:16:49.165648;2024-11-01 18:09:17.876535
3182;295107576;cosmetic;31.00;21.00;5.00;2.50;1;0;1;0;1;street;2024-10-30 14:16:54.755942;2024-11-01 18:09:21.540448
3183;295108777;no;29.70;18.00;6.00;3.00;;1;1;;1;yard;2024-10-30 14:16:55.609938;2024-11-01 18:09:26.593956
3184;295114737;euro;38.00;25.00;9.00;2.48;1;0;1;0;1;yardAndStreet;2024-10-30 14:17:00.532790;2024-11-01 18:09:27.871739
3185;295130774;;36.00;;;;0;0;1;0;1;yard;2024-10-30 14:17:03.140759;2024-11-01 18:09:28.689583
3186;295139143;euro;41.50;;;;0;1;1;0;1;;2024-10-30 14:17:06.596722;2024-11-01 18:09:30.137203
3187;295190331;;34.40;11.50;16.10;;;;1;0;1;street;2024-10-30 14:17:09.021710;2024-11-01 18:09:37.461520
3188;295203214;;32.90;22.30;3.00;2.80;0;0;1;0;1;yardAndStreet;2024-10-30 14:17:12.363128;2024-11-01 18:09:38.453800
3189;295210015;;41.10;12.50;16.10;;0;0;1;0;1;yard;2024-10-30 14:17:14.956951;2024-11-01 18:09:41.120538
3190;295219697;no;45.90;18.00;15.00;2.80;0;1;1;1;0;yard;2024-10-30 14:17:20.730551;2024-11-01 18:09:47.787254
3191;295222883;no;38.10;18.00;9.00;2.64;1;0;1;0;1;street;2024-10-30 14:17:25.608465;2024-11-01 18:09:48.680578
3192;295225162;;32.17;19.90;5.00;;0;0;1;0;1;yard;2024-10-30 14:17:26.853334;2024-11-01 18:09:49.552539
3193;295226721;cosmetic;34.60;18.80;8.30;2.70;0;1;1;0;1;yard;2024-10-30 14:17:31.345314;2024-11-01 18:10:22.057007
3194;295227478;cosmetic;38.00;18.00;9.00;2.64;1;;1;;1;street;2024-10-30 14:17:38.504715;2024-11-01 18:10:32.617244
3195;295240177;euro;32.70;11.00;13.00;2.80;;1;1;;1;yard;2024-10-30 14:17:44.961622;2024-11-01 18:10:43.218392
3196;295241588;cosmetic;52.00;22.00;14.00;2.64;0;1;1;1;0;yard;2024-10-30 14:18:12.113495;2024-11-01 18:10:53.702800
3197;295246869;cosmetic;39.00;16.60;12.30;3.00;0;0;1;0;1;yard;2024-10-30 14:18:17.716808;2024-11-01 18:10:55.515925
3198;295252931;euro;39.00;18.00;12.00;2.80;;1;1;;1;yard;2024-10-30 14:19:02.167889;2024-11-01 18:10:59.711295
3199;295267137;cosmetic;38.60;19.00;10.80;2.48;0;1;1;0;1;yard;2024-10-30 14:19:07.983451;2024-11-01 18:11:00.590662
3200;295267798;no;32.90;11.00;12.00;2.80;;1;1;;1;street;2024-10-30 14:19:13.804025;2024-11-01 18:11:01.958203
3201;295275806;euro;40.00;20.00;12.90;;;1;1;;;yard;2024-10-30 14:19:18.671234;2024-11-01 18:11:04.536046
3202;295294901;;36.00;17.20;9.00;;0;1;1;0;1;street;2024-10-30 14:19:19.801432;2024-11-01 18:11:06.157872
3203;295304644;euro;32.80;18.90;6.00;;0;0;1;0;1;street;2024-10-30 14:19:24.441461;2024-11-01 18:11:10.756434
3204;295310686;cosmetic;31.00;18.00;6.00;2.75;0;0;1;0;1;street;2024-10-30 14:19:25.595143;2024-11-01 18:11:11.602686
