id;cian_id;build_year;entrances;material_type;parking_type;garbage_chute;lifts_count;passenger_lifts;cargo_lifts;created_at;updated_at
349;264220235;2011;2;panel;;True;3;2;1;;2024-11-01 14:56:11.428897
350;264243626;1962;4;none;;;;;;;2024-11-01 14:56:13.716568
351;264244329;2006;13;monolithBrick;underground;True;3;2;1;;2024-11-01 14:56:16.805042
352;264252748;2004;9;panel;ground;True;2;1;1;;2024-11-01 14:56:21.991988
353;264260601;1990;9;panel;ground;True;2;1;1;;2024-11-01 14:56:24.420859
354;264270610;;;;;False;;0;0;;2024-11-01 14:56:27.476946
355;264299758;2002;2;panel;ground;True;2;1;1;;2024-11-01 14:56:32.763765
356;264377849;1962;4;none;;;;;;;2024-11-01 14:56:35.123603
357;264499041;1949;4;brick;ground;True;2;2;;;2024-11-01 14:56:38.093865
358;264511570;2003;5;panel;;;3;3;;;2024-11-01 14:56:43.530526
359;264530650;1973;6;panel;ground;True;1;1;;;2024-11-01 14:56:44.281096
360;264551613;2016;5;panel;ground;True;2;1;1;;2024-11-01 14:56:45.004143
361;264558274;1958;10;brick;ground;True;1;1;0;;2024-11-01 14:56:48.776010
362;264582953;;;;underground;;4;3;1;;2024-11-01 14:56:55.344576
363;264587294;1910;;;ground;;1;1;;;2024-11-01 14:56:56.102279
364;264612195;2019;;;underground;;2;2;;;2024-11-01 14:57:06.404398
365;264682179;2000;3;monolith;;False;3;2;1;;2024-11-01 14:57:07.560296
366;264777301;;;;;;;;;;2024-11-01 14:57:10.440283
367;264850423;2019;;monolith;ground;;2;1;1;;2024-11-01 14:57:12.727896
368;264870778;;;;underground;;;;;;2024-11-01 14:57:17.063859
369;264896790;1972;12;panel;ground;True;1;1;;;2024-11-01 14:57:19.231766
370;264945063;1971;1;brick;ground;True;2;1;1;;2024-11-01 14:57:23.426014
371;264949165;2021;;;underground;;6;4;2;;2024-11-01 14:57:27.791415
372;264981904;2007;5;panel;;;2;1;1;;2024-11-01 14:57:29.883176
373;264991678;1957;4;brick;;;2;2;;;2024-11-01 14:57:33.933586
374;265004821;2015;;monolith;;;1;1;0;;2024-11-01 14:57:38.611715
375;265059526;2000;4;none;underground;True;1;1;;;2024-11-01 14:57:40.543044
376;265069740;2014;3;brick;;;;;;;2024-11-01 14:57:44.521281
377;265087217;2013;7;none;;True;3;2;1;;2024-11-01 14:57:49.522415
378;265092612;1930;4;brick;;True;;0;0;;2024-11-01 14:57:51.217260
379;265128937;2014;2;monolith;underground;True;2;1;1;;2024-11-01 14:57:55.077291
380;265168786;2020;;monolith;;False;;0;0;;2024-11-01 14:58:00.439856
381;265184014;2016;;monolith;;;;;;;2024-11-01 14:58:02.436141
382;265191304;2004;4;none;;True;2;2;;;2024-11-01 14:58:05.754389
383;265196500;2016;;;underground;True;2;2;;;2024-11-01 14:58:11.241316
384;265206637;2019;4;brick;ground;;;;;;2024-11-01 14:58:16.370857
385;265220018;1978;1;brick;ground;True;2;1;1;;2024-11-01 14:58:22.337553
386;265289895;;;;;;;0;0;;2024-11-01 14:58:27.140505
387;265312351;1913;;;ground;;1;1;;;2024-11-01 14:58:33.041737
388;265404237;2016;1;monolith;;True;;;;;2024-11-01 14:58:36.489991
389;265421766;2004;4;monolithBrick;;;3;3;;;2024-11-01 14:58:37.749736
390;265433300;2021;6;none;ground;;2;1;1;;2024-11-01 14:58:43.798851
391;265439652;2018;3;monolith;underground;;6;4;2;;2024-11-01 14:58:47.283890
392;265479788;1999;4;panel;ground;True;2;1;1;;2024-11-01 14:58:48.311530
393;265498081;2004;2;monolith;underground;;1;1;;;2024-11-01 14:58:54.415353
394;265561350;2017;4;panel;ground;False;;;;;2024-11-01 14:58:59.080418
395;265592320;1960;3;none;ground;;;;;;2024-11-01 14:58:59.589235
396;265598488;2002;1;monolith;underground;True;3;3;;;2024-11-01 14:59:05.028246
397;265851892;2015;3;brick;;False;;0;0;;2024-11-01 14:59:09.723451
398;265888319;2017;3;monolith;underground;;8;4;4;;2024-11-01 14:59:15.762720
399;265888852;2017;3;monolith;underground;;8;4;4;;2024-11-01 14:59:20.462323
400;265939139;2017;1;panel;;;;0;0;;2024-11-01 14:59:26.339649
401;265957390;2008;5;none;underground;;2;2;;;2024-11-01 14:59:31.173512
402;265961742;2005;4;monolith;ground;;2;1;1;;2024-11-01 14:59:36.737616
403;266015434;2015;3;monolith;;;;;;;2024-11-01 14:59:41.738542
404;266045157;2010;;monolith;underground;;6;4;2;;2024-11-01 14:59:46.252991
405;266116633;1964;1;block;;True;1;1;;;2024-11-01 14:59:52.313090
406;266156047;;;;;;;0;0;;2024-11-01 14:59:54.515519
407;266164616;1910;5;brick;;False;1;1;0;;2024-11-01 14:59:55.180635
408;266164809;1907;3;none;;False;1;1;0;;2024-11-01 15:00:02.995609
409;266166535;2010;;monolith;;False;1;1;0;;2024-11-01 15:00:05.040095
410;266246560;2015;1;monolith;;;4;4;;;2024-11-01 15:00:05.769130
411;266264769;1979;3;panel;;True;2;1;1;;2024-11-01 15:00:13.592205
412;266274513;2000;1;none;multilevel;True;3;2;1;;2024-11-01 15:00:15.830027
413;266304398;2013;21;none;;False;2;1;1;;2024-11-01 15:00:16.557319
414;266316546;1976;4;panel;;True;2;2;0;;2024-11-01 15:00:24.337460
415;266372372;2024;;none;underground;;4;2;2;;2024-11-01 15:00:26.479525
416;266480411;1930;3;brick;ground;;1;1;;;2024-11-01 15:00:27.106939
417;266522795;1956;4;brick;ground;;;;;;2024-11-01 15:00:31.702211
418;266597816;2003;2;none;;False;4;3;1;;2024-11-01 15:00:35.005356
419;266597818;2003;2;none;;False;4;3;1;;2024-11-01 15:00:37.426670
420;266604091;1998;5;brick;underground;;2;2;;;2024-11-01 15:00:38.083817
421;266679143;2000;2;none;underground;;2;2;;;2024-11-01 15:00:42.372737
422;266681834;2001;3;none;;False;2;2;0;;2024-11-01 15:00:45.550330
423;266694478;;;;underground;;3;2;1;;2024-11-01 15:00:48.638322
424;266780414;2005;4;block;underground;True;1;0;1;;2024-11-01 15:00:53.044747
425;266887200;1927;2;brick;ground;;1;1;;;2024-11-01 15:00:59.571011
426;267105845;;;;ground;;;;;;2024-11-01 15:01:10.170251
427;267151394;2017;;;ground;True;3;2;1;;2024-11-01 15:01:13.663991
428;267176767;1961;12;brick;;True;1;1;0;2024-10-29 02:25:55.193622;2024-10-29 02:25:55.193622
429;267223048;1998;3;panel;ground;;1;;1;;2024-11-01 15:03:26.078210
430;267229152;2005;2;brick;;;1;1;;;2024-11-01 15:03:36.827133
431;267249584;2021;;;underground;False;4;3;1;;2024-11-01 15:03:38.243846
432;267335601;1958;3;panel;;;;;;;2024-11-01 15:03:39.033953
433;267381138;1973;6;panel;ground;True;1;1;;;2024-11-01 15:03:47.561516
434;267411433;1972;6;panel;;True;1;1;;;2024-11-01 15:03:48.742173
435;267446342;1981;1;block;;True;2;2;0;;2024-11-01 15:03:49.527000
436;267485608;2017;3;monolithBrick;underground;True;3;1;2;;2024-11-01 15:03:50.294505
437;267547051;1969;4;brick;;;;0;0;;2024-11-01 15:03:56.493940
438;267548541;2023;;none;underground;False;2;1;1;;2024-11-01 15:03:58.188160
439;267586488;2007;2;brick;underground;;2;1;1;;2024-11-01 15:03:59.323218
440;267596361;2003;4;panel;ground;True;2;1;1;;2024-11-01 15:04:00.223975
441;267672209;2022;21;monolith;ground;;4;2;2;;2024-11-01 15:04:00.994011
442;267754936;2002;5;panel;ground;True;3;2;1;;2024-11-01 15:04:04.110643
443;267929657;;;;underground;;2;1;1;;2024-11-01 15:04:07.275089
444;267934973;2020;;;underground;False;8;4;4;;2024-11-01 15:04:09.247929
445;267955095;2018;1;monolith;ground;;;0;0;;2024-11-01 15:04:09.984045
446;268012039;2019;12;monolith;underground;;2;1;1;;2024-11-01 15:04:11.383861
447;268055167;1973;4;brick;ground;;;;;;2024-11-01 15:04:12.040292
448;268113403;;;;underground;;4;3;1;;2024-11-01 15:04:14.770465
449;268149915;2010;7;monolith;;False;4;2;2;;2024-11-01 15:04:18.011790
450;268197144;;;;underground;;4;2;2;;2024-11-01 15:04:20.099071
451;268232018;2019;;;underground;True;1;;1;;2024-11-01 15:04:21.071824
452;268252033;;;;;;2;1;1;;2024-11-01 15:04:22.186660
453;268288876;2011;12;monolithBrick;underground;True;;;;;2024-11-01 15:04:23.084140
454;268288880;2011;12;monolithBrick;underground;True;;;;;2024-11-01 15:04:25.286807
455;268288882;2011;12;monolithBrick;underground;True;;;;;2024-11-01 15:04:28.822548
456;268331813;2018;1;monolith;;False;4;4;0;;2024-11-01 15:04:30.822920
457;268335159;2008;1;monolith;underground;True;;;;;2024-11-01 15:04:31.898837
458;268398849;1929;2;brick;ground;;;;;;2024-11-01 15:04:32.776445
459;268412787;1933;2;brick;ground;;2;2;;;2024-11-01 15:04:33.670781
460;268481356;1985;6;panel;ground;True;2;2;;;2024-11-01 15:04:35.976955
461;268511491;1955;9;brick;;True;2;2;0;;2024-11-01 15:04:39.480912
462;268629674;1994;7;panel;;True;2;2;0;;2024-11-01 15:04:41.297603
463;268647075;2011;7;monolith;underground;True;2;1;1;;2024-11-01 15:04:42.544388
464;268648623;1970;4;brick;;True;1;1;;;2024-11-01 15:04:43.856384
465;268724843;2018;2;monolith;underground;False;6;3;3;;2024-11-01 15:04:44.538163
466;268767253;2010;2;monolith;underground;True;6;4;2;;2024-11-01 15:04:46.942113
467;268784502;2002;3;monolith;;False;2;1;1;;2024-11-01 15:04:50.176035
468;268790004;1997;4;panel;ground;True;1;1;;;2024-11-01 15:04:52.204248
469;268791147;2014;1;monolith;multilevel;True;3;1;2;;2024-11-01 15:04:53.304899
470;268804300;1975;2;panel;;True;2;2;;;2024-11-01 15:04:54.802497
471;268822535;2005;3;brick;;;2;1;1;;2024-11-01 15:04:55.544771
472;268829182;2013;7;none;ground;True;2;1;1;;2024-11-01 15:04:57.939804
473;268864275;1956;5;brick;;True;2;2;;;2024-11-01 15:05:00.732652
474;268864652;2005;5;monolith;open;False;1;1;0;;2024-11-01 15:05:02.782002
475;268865981;2005;5;monolith;underground;False;1;1;0;;2024-11-01 15:05:03.953499
476;268875765;1956;3;monolith;;;;0;0;;2024-11-01 15:05:05.478859
477;268914610;2022;;none;;;;;;;2024-11-01 15:05:06.329896
478;268958071;2008;1;none;;False;3;3;0;;2024-11-01 15:05:08.958182
479;268959829;2015;;monolith;underground;;1;1;;;2024-11-01 15:05:11.866686
480;268982271;1957;3;brick;;;;0;0;;2024-11-01 15:05:13.342367
481;268988008;1988;4;monolith;ground;True;2;1;1;;2024-11-01 15:05:14.635014
482;269003112;2013;4;brick;ground;False;2;1;1;;2024-11-01 15:05:16.248643
483;269005066;1912;1;brick;;True;1;1;0;;2024-11-01 15:05:16.957312
484;269040420;2017;;monolith;underground;True;8;4;4;;2024-11-01 15:05:19.661864
485;269129840;2005;5;monolith;underground;False;1;1;0;;2024-11-01 15:05:22.564041
486;269136663;2014;7;brick;underground;;1;1;;;2024-11-01 15:05:24.038311
487;269140674;2008;1;monolith;underground;True;3;2;1;;2024-11-01 15:05:25.440659
488;269198609;2021;7;monolith;;;3;2;1;;2024-11-01 15:05:27.070403
489;269200115;2010;10;brick;;True;2;1;1;;2024-11-01 15:05:27.693793
490;269255935;2001;6;panel;underground;True;2;1;1;;2024-11-01 15:05:30.344924
491;269259504;;;;;;;;;;2024-11-01 15:05:33.227155
492;269316411;2020;1;panel;ground;;;;;;2024-11-01 15:05:34.662843
493;269352728;1974;4;brick;;;;;;;2024-11-01 15:05:36.047131
494;269353108;1958;2;monolith;ground;;;;;;2024-11-01 15:05:37.957002
495;269356176;2012;3;panel;;True;2;1;1;;2024-11-01 15:05:38.530205
496;269368880;2006;9;monolith;underground;;;;;;2024-11-01 15:05:41.190370
497;269535124;1989;4;panel;;True;2;2;;;2024-11-01 15:05:43.757250
498;269566395;2021;3;monolith;underground;;3;2;1;;2024-11-01 15:05:45.315733
499;269588640;1981;10;none;;True;2;1;1;;2024-11-01 15:05:46.659010
500;269636247;1980;2;panel;ground;True;2;1;1;;2024-11-01 15:05:48.484260
501;269655558;2018;;monolith;underground;;2;2;;;2024-11-01 15:05:49.105996
502;269670017;1971;1;block;ground;True;2;2;;;2024-11-01 15:05:49.828543
503;269672279;2016;3;monolith;underground;;;;;;2024-11-01 15:05:52.287383
504;269687278;2016;;monolith;;;1;1;;;2024-11-01 15:05:54.627420
505;269687531;2016;;monolith;;;1;1;;;2024-11-01 15:05:56.083630
506;269735965;2016;3;monolith;underground;;;;;;2024-11-01 15:05:57.394309
507;269756825;2008;1;none;underground;;3;3;;;2024-11-01 15:05:59.069130
508;269762577;1979;1;monolith;;True;2;2;;;2024-11-01 15:05:59.825260
509;269812632;2022;1;monolith;underground;;3;2;1;;2024-11-01 15:06:03.179507
510;269851018;1905;;;;;1;1;;;2024-11-01 15:06:05.328284
511;269856743;1950;3;brick;;;;;;;2024-11-01 15:06:08.407205
512;269857536;1965;1;block;ground;True;2;2;0;;2024-11-01 15:06:09.851831
513;269894548;2003;4;panel;;True;1;1;0;;2024-11-01 15:06:10.611574
514;269902786;2000;6;panel;ground;True;2;1;1;;2024-11-01 15:06:12.852229
515;269904286;2005;3;monolith;;False;2;1;1;;2024-11-01 15:06:16.091810
516;269906799;1977;10;panel;;True;2;1;1;;2024-11-01 15:06:19.201617
517;269935281;1959;8;brick;ground;False;;0;0;;2024-11-01 15:06:20.688649
518;269935511;2020;;monolith;underground;;;;;;2024-11-01 15:06:21.396127
519;269940831;2003;2;none;underground;True;;;;;2024-11-01 15:06:22.768688
520;269953065;;;;;;;0;0;;2024-11-01 15:06:32.049889
521;269983678;2007;2;brick;underground;True;4;2;2;;2024-11-01 15:09:01.583366
522;270003465;2020;;;;;;;;;2024-11-01 15:09:02.258108
523;270017738;1999;2;panel;underground;True;3;2;1;;2024-11-01 15:09:13.734650
524;270039628;1960;3;none;ground;;;0;0;;2024-11-01 15:09:22.537299
525;270040457;1962;1;brick;;True;1;1;0;;2024-11-01 15:09:23.893732
526;270112739;2019;;;ground;;1;1;;;2024-11-01 15:09:24.605842
527;270113671;1900;1;brick;ground;False;1;1;0;;2024-11-01 15:09:27.042430
528;270129410;2019;6;monolith;;;3;3;;;2024-11-01 15:09:30.347495
529;270136172;1961;10;brick;ground;True;1;1;;;2024-11-01 15:09:31.750192
530;270136717;2015;0;monolith;;;2;2;;;2024-11-01 15:09:34.785934
531;270139040;1972;4;panel;ground;True;1;1;;;2024-11-01 15:09:35.434607
532;270139267;2019;1;monolith;underground;;1;1;;;2024-11-01 15:09:37.615791
533;270189687;1974;1;block;;True;2;2;;;2024-11-01 15:09:40.995699
534;270224967;1956;4;brick;;True;1;1;0;;2024-11-01 15:09:42.458275
535;270229586;2017;;monolith;;;1;1;;;2024-11-01 15:09:43.286345
536;270236085;2016;;;;;;;;;2024-11-01 15:09:45.471579
537;270238236;1954;5;none;;True;2;2;;;2024-11-01 15:09:46.143709
538;270246032;2013;3;panel;;True;2;2;0;;2024-11-01 15:09:48.238921
539;270247067;2013;3;panel;;True;2;2;0;;2024-11-01 15:09:51.700678
540;270302238;1966;1;block;;True;1;1;;;2024-11-01 15:09:53.290094
541;270325005;1993;5;panel;;True;2;2;;;2024-11-01 15:09:53.943842
542;270330033;2018;0;brick;;False;4;2;2;;2024-11-01 15:09:56.181980
543;270349730;2021;6;monolith;;;;0;0;;2024-11-01 15:09:57.080231
544;270349741;2008;4;monolith;ground;True;1;;1;;2024-11-01 15:09:58.979073
545;270354316;1970;1;block;;True;3;2;1;;2024-11-01 15:10:02.434464
546;270402173;2017;1;none;multilevel;False;3;2;1;;2024-11-01 15:10:04.025599
547;270407290;2006;;;underground;;3;2;1;;2024-11-01 15:10:04.884146
548;270408697;1975;2;brick;;True;2;2;0;;2024-11-01 15:10:06.795583
549;270410257;2019;1;monolith;underground;True;4;3;1;;2024-11-01 15:10:07.542976
550;270414632;1978;2;brick;;True;2;1;1;;2024-11-01 15:10:09.769999
551;270415720;1965;1;block;ground;True;2;2;;;2024-11-01 15:10:13.066378
552;270423539;2011;3;none;underground;False;2;1;1;;2024-11-01 15:10:14.733851
553;270462449;2003;4;block;;;;;;;2024-11-01 15:10:15.590484
554;270479702;;;;underground;;4;2;2;;2024-11-01 15:10:17.615983
555;270537621;2009;6;monolith;;;2;1;1;;2024-11-01 15:10:18.202019
556;270560385;2012;8;monolith;ground;True;4;2;2;;2024-11-01 15:10:20.499502
557;270576009;1997;4;panel;;True;3;3;0;;2024-11-01 15:10:23.610338
558;270577077;2021;10;monolith;;;2;2;;;2024-11-01 15:10:25.470559
559;270581305;1982;5;panel;ground;True;2;2;;;2024-11-01 15:10:26.256109
560;270597870;1900;1;brick;ground;;1;1;;;2024-11-01 15:10:28.257174
561;270599718;;;;underground;;;0;0;;2024-11-01 15:10:28.969574
562;270635595;;;;;;8;4;4;;2024-11-01 15:10:32.146492
563;270682281;1973;2;panel;ground;True;1;1;0;;2024-11-01 15:10:34.410768
564;270731248;2017;2;monolith;underground;True;4;4;;;2024-11-01 15:10:36.028202
565;270839795;1957;5;brick;ground;False;2;2;;;2024-11-01 15:10:37.020325
566;270906661;1979;4;panel;ground;True;2;2;0;;2024-11-01 15:10:38.861145
567;270907882;1880;2;none;ground;;;0;0;;2024-11-01 15:10:39.581105
568;270909553;2018;6;panel;;;2;1;1;;2024-11-01 15:10:43.031455
569;270936083;1962;1;block;ground;True;1;1;;;2024-11-01 15:10:45.201482
570;270951694;1967;11;brick;;True;1;1;0;;2024-11-01 15:10:46.684788
571;270959380;1960;4;panel;;False;;0;0;;2024-11-01 15:10:47.653009
572;270994082;2019;;;ground;;1;;1;;2024-11-01 15:10:49.740493
573;270994375;;;;;;;;;;2024-11-01 15:10:50.470192
574;270995859;;;;;;;;;;2024-11-01 15:10:53.715643
575;271043799;1971;1;block;ground;True;2;2;0;;2024-11-01 15:10:55.839387
576;271063170;2008;1;brick;underground;False;1;1;0;;2024-11-01 15:10:57.327011
577;271070289;2009;12;monolithBrick;underground;False;2;1;1;;2024-11-01 15:10:58.172228
578;271072204;2018;;;;True;;;;;2024-11-01 15:11:00.450741
579;271074584;2009;12;monolithBrick;underground;False;2;1;1;;2024-11-01 15:11:01.377809
580;271099424;2020;;monolith;;;;;;;2024-11-01 15:11:04.443694
581;271111352;2014;7;brick;ground;True;3;2;1;;2024-11-01 15:11:06.322320
582;271123228;2016;;monolith;;False;1;1;0;;2024-11-01 15:11:07.942317
583;271135711;2012;5;monolithBrick;underground;False;2;1;1;;2024-11-01 15:11:11.136055
584;271156507;2015;1;none;;True;2;2;0;;2024-11-01 15:11:12.046103
585;271161276;;;;;;;;;;2024-11-01 15:11:15.381948
586;271161278;;;;;;;;;;2024-11-01 15:11:17.120621
587;271205950;1982;6;panel;;True;2;2;;;2024-11-01 15:11:18.513817
588;271209155;1997;1;monolith;;;1;1;;;2024-11-01 15:11:21.823741
589;271210742;2020;;monolith;;False;;0;0;;2024-11-01 15:11:22.681064
590;271251301;2014;7;brick;ground;True;2;1;1;;2024-11-01 15:11:29.137785
591;271254371;2010;;monolith;;False;1;1;0;;2024-11-01 15:11:32.429804
592;271255803;2016;;monolith;;False;1;1;0;;2024-11-01 15:11:33.710897
593;271272285;1900;1;brick;ground;;;;;;2024-11-01 15:11:39.739647
594;271302021;2016;;monolith;;False;1;1;;;2024-11-01 15:11:43.447836
595;271306362;2013;;monolith;;False;1;1;0;;2024-11-01 15:11:44.306496
596;271309406;2013;;monolith;;False;1;1;0;;2024-11-01 15:11:50.486697
597;271312184;1976;5;panel;;True;2;2;;;2024-11-01 15:11:54.323891
598;271391452;2016;;monolith;;False;1;1;0;;2024-11-01 15:11:55.203845
599;271418390;;;;;False;;0;0;;2024-11-01 15:11:59.279434
600;271423969;1958;5;brick;ground;;1;1;;;2024-11-01 15:12:05.285760
601;271426385;2017;3;brick;;True;2;2;0;;2024-11-01 15:12:13.579874
602;271455944;2020;;monolith;;False;;0;0;;2024-11-01 15:12:24.520486
603;271473170;2020;;monolith;;False;;0;0;;2024-11-01 15:14:09.407006
604;271474809;1931;4;brick;ground;True;;0;0;;2024-11-01 15:14:20.164454
605;271477263;;;;;False;;0;0;;2024-11-01 15:14:26.325133
606;271478512;2016;;monolith;;False;1;1;0;;2024-11-01 15:14:28.101519
607;271489377;2016;;monolith;;False;1;1;0;;2024-11-01 15:14:30.758608
608;271517816;2020;;monolith;;False;;0;0;;2024-11-01 15:14:37.033930
609;271534981;2014;1;panel;;True;3;3;;;2024-11-01 15:14:38.679653
610;271535223;2017;;monolith;;False;1;1;0;;2024-11-01 15:14:41.333969
611;271586607;1967;8;none;;True;1;1;0;;2024-11-01 15:14:48.169076
612;271587789;1985;4;panel;;True;2;2;0;;2024-11-01 15:14:49.508921
613;271593238;2016;;monolith;;False;1;1;0;;2024-11-01 15:14:52.287483
614;271610886;2022;0;none;underground;True;3;2;1;;2024-11-01 15:14:58.955056
615;271613372;2015;;none;;;;;;;2024-11-01 15:15:00.094744
616;271618813;2016;;monolith;;;1;1;;;2024-11-01 15:15:01.567618
617;271633480;1978;2;panel;ground;True;2;1;1;;2024-11-01 15:15:02.908239
618;271655607;2017;;monolith;;False;1;1;0;;2024-11-01 15:15:06.255400
619;271657017;2022;;;;;2;1;1;;2024-11-01 15:15:08.205118
620;271668969;;;;ground;;;;;;2024-11-01 15:15:09.539219
621;271728844;1953;5;none;;True;2;2;;;2024-11-01 15:15:10.511967
622;271755371;1974;6;panel;;True;1;1;;;2024-11-01 15:15:13.627151
623;271768342;2018;;;underground;;2;1;1;;2024-11-01 15:15:14.524761
624;271772450;2006;1;brick;;;4;4;;;2024-11-01 15:15:15.175540
625;271796492;1963;4;brick;ground;True;;0;0;;2024-11-01 15:15:18.884639
626;271841867;1966;3;none;ground;True;1;1;;;2024-11-01 15:15:20.459033
627;271865863;2020;1;monolith;;;1;1;;;2024-11-01 15:15:21.255443
628;271870996;2016;;monolith;underground;True;2;1;1;;2024-11-01 15:15:24.320416
629;271885065;1971;4;panel;ground;True;1;1;;;2024-11-01 15:15:25.091703
630;271914584;2021;1;monolith;underground;;3;2;1;;2024-11-01 15:15:25.811065
631;271925324;1963;;none;ground;;1;1;;;2024-11-01 15:15:29.608718
632;271968691;2003;5;monolith;;True;3;3;0;;2024-11-01 15:15:31.268505
633;271973062;2017;;;underground;False;4;2;2;;2024-11-01 15:15:32.090193
634;272003903;2016;;monolith;ground;;1;1;;;2024-11-01 15:15:33.706084
635;272050011;2017;7;monolith;;True;2;1;1;;2024-11-01 15:15:35.387036
636;272069571;2020;7;brick;ground;True;3;1;2;;2024-11-01 15:15:36.359906
637;272116158;1971;12;panel;ground;True;1;1;0;;2024-11-01 15:15:40.180463
638;272129682;1968;1;monolith;;True;2;2;;;2024-11-01 15:15:42.719972
639;272154882;1935;6;brick;ground;True;1;1;0;;2024-11-01 15:15:44.415670
640;272155069;2017;;monolith;;;1;1;;;2024-11-01 15:15:47.245907
641;272205181;2016;3;monolith;ground;;;;;;2024-11-01 15:15:50.928593
642;272206895;;;;underground;;4;3;1;;2024-11-01 15:15:53.456764
643;272213124;1957;16;brick;;True;1;1;0;;2024-11-01 15:15:54.905223
